Y轴坐标,主轴转速,Y轴功率,主轴功率,主轴负载,X轴负载,Y轴负载,Z轴负载,X轴电流,Y轴电流,Z轴电流,刃1磨损值,刃2磨损值,平均磨损值
36.65623777,5308.628082,1.471087569,298.8292966,2.221679688,0.592041016,2.673339844,14.82543945,0.114501953,-0.488769531,-2.681396484,0.332202184,0.354319441,0.343260813
36.65623777,5308.628082,1.471087569,298.8292966,2.221679688,0.592041016,2.673339844,14.82543945,0.114501953,-0.488769531,-2.681396484,0.332204103,0.354320766,0.343262434
35.99623777,5308.34198,1.471087569,298.8292966,2.215576172,0.823974609,2.374267578,15.84472656,0.152099609,-0.458007813,-2.676269531,0.332204708,0.354322906,0.343263807
35.31623777,5307.998657,1.471087569,290.0401996,2.203369141,0.604248047,2.526855469,15.47241211,0.152099609,-0.490478516,-2.696777344,0.332205659,0.354324072,0.343264865
35.31623777,5307.998657,1.471087569,290.0401996,2.203369141,0.604248047,2.526855469,15.47241211,0.152099609,-0.490478516,-2.696777344,0.332206472,0.354326811,0.343266641
34.65623777,5307.941437,1.471087569,290.0401996,2.203369141,0.872802734,3.350830078,15.0390625,0.145263672,-0.603271484,-2.718994141,0.332211703,0.354330729,0.343271216
34.65623777,5307.941437,1.471087569,290.0401996,2.203369141,0.872802734,3.350830078,15.0390625,0.145263672,-0.603271484,-2.718994141,0.33221187,0.354331578,0.343271724
33.97623777,5308.971405,1.471087569,290.0401996,2.203369141,0.903320313,3.356933594,15.18554688,0.153808594,-0.541748047,-2.737792969,0.332213792,0.354332419,0.343273105
33.97623777,5308.971405,1.471087569,290.0401996,2.203369141,0.903320313,3.356933594,15.18554688,0.153808594,-0.541748047,-2.737792969,0.332214658,0.35433411,0.343274384
33.31623777,5307.598114,1.471087569,290.0401996,2.203369141,0.616455078,2.569580078,14.94750977,0.158935547,-0.661376953,-2.766845703,0.332215234,0.354336977,0.343276106
33.31623777,5307.598114,1.471087569,290.0401996,2.203369141,0.616455078,2.569580078,14.94750977,0.158935547,-0.661376953,-2.766845703,0.332218675,0.354341006,0.34327984
32.63623777,5307.312012,1.471087569,290.0401996,2.203369141,0.756835938,2.954101563,14.83154297,0.172607422,-0.6015625,-2.799316406,0.332220181,0.354346149,0.343283165
32.63623777,5307.312012,1.471087569,290.0401996,2.203369141,0.756835938,2.954101563,14.83154297,0.172607422,-0.6015625,-2.799316406,0.332220506,0.354354503,0.343287505
31.97623777,5307.826996,1.471087569,290.0401996,2.197265625,0.891113281,3.540039063,15.61279297,0.158935547,-0.627197266,-2.799316406,0.332223529,0.354356946,0.343290237
31.97623777,5307.826996,1.471087569,290.0401996,2.197265625,0.891113281,3.540039063,15.61279297,0.158935547,-0.627197266,-2.799316406,0.332224478,0.354360311,0.343292394
31.29623777,5308.113098,2.206631354,290.0401996,2.203369141,0.946044922,3.399658203,15.86914063,0.174316406,-0.637451172,-2.852294922,0.332224523,0.3543629,0.343293712
30.63623777,5307.655334,1.471087569,290.0401996,2.203369141,0.817871094,3.656005859,15.00244141,0.1640625,-0.598144531,-2.840332031,0.332231097,0.354371886,0.343301491
30.63623777,5307.655334,1.471087569,290.0401996,2.203369141,0.817871094,3.656005859,15.00244141,0.1640625,-0.598144531,-2.840332031,0.332232928,0.35437484,0.343303884
29.97623777,5308.570862,1.471087569,290.0401996,2.203369141,0.921630859,2.935791016,15.86303711,0.162353516,-0.587890625,-2.845458984,0.332234775,0.354391293,0.343313034
29.97623777,5308.570862,1.471087569,290.0401996,2.203369141,0.921630859,2.935791016,15.86303711,0.162353516,-0.587890625,-2.845458984,0.3322498,0.354393358,0.343321579
29.29623777,5308.34198,1.471087569,290.0401996,2.209472656,0.750732422,2.532958984,16.015625,0.13671875,-0.526367188,-2.872802734,0.332251783,0.354393842,0.343322812
29.29623777,5308.34198,1.471087569,290.0401996,2.209472656,0.750732422,2.532958984,16.015625,0.13671875,-0.526367188,-2.872802734,0.33225403,0.354398092,0.343326061
28.63623777,5307.426453,1.471087569,298.8292966,2.221679688,0.842285156,3.771972656,15.625,0.107666016,-0.524658203,-2.857421875,0.332264863,0.354401215,0.343333039
28.63623777,5307.426453,1.471087569,298.8292966,2.221679688,0.842285156,3.771972656,15.625,0.107666016,-0.524658203,-2.857421875,0.332266211,0.354401538,0.343333874
27.95623777,5308.456421,1.471087569,298.8292966,2.221679688,0.939941406,3.515625,15.79589844,0.087158203,-0.557128906,-2.811279297,0.332268621,0.354402872,0.343335747
27.29623777,5308.628082,1.471087569,298.8292966,2.221679688,0.500488281,2.581787109,15.35644531,0.099121094,-0.524658203,-2.758300781,0.332278143,0.354406806,0.343342474
27.29623777,5308.628082,1.471087569,298.8292966,2.221679688,0.500488281,2.581787109,15.35644531,0.099121094,-0.524658203,-2.758300781,0.33237234,0.354412045,0.343392193
26.63623777,5308.113098,1.471087569,298.8292966,2.221679688,1.019287109,3.741455078,15.89355469,0.090576172,-0.536621094,-2.753173828,0.332880612,0.354437608,0.34365911
26.63623777,5308.113098,1.471087569,298.8292966,2.221679688,1.019287109,3.741455078,15.89355469,0.090576172,-0.536621094,-2.753173828,0.332914296,0.354438246,0.343676271
25.95623777,5308.456421,1.471087569,298.8292966,2.227783203,0.946044922,3.332519531,16.10107422,0.105957031,-0.57421875,-2.729248047,0.333555047,0.354442771,0.343998909
25.95623777,5308.456421,1.471087569,298.8292966,2.227783203,0.946044922,3.332519531,16.10107422,0.105957031,-0.57421875,-2.729248047,0.33400956,0.354445983,0.344227771
25.29623777,5307.826996,1.471087569,298.8292966,2.233886719,0.756835938,2.63671875,14.90478516,0.135009766,-0.475097656,-2.696777344,0.334340212,0.354452762,0.344396487
25.29623777,5307.826996,1.471087569,298.8292966,2.233886719,0.756835938,2.63671875,14.90478516,0.135009766,-0.475097656,-2.696777344,0.335030724,0.354454058,0.344742391
24.63623777,5308.3992,1.471087569,298.8292966,2.239990234,0.787353516,3.033447266,16.07666016,0.119628906,-0.560546875,-2.724121094,0.335385102,0.354454996,0.344920049
24.63623777,5308.3992,1.471087569,298.8292966,2.239990234,0.787353516,3.033447266,16.07666016,0.119628906,-0.560546875,-2.724121094,0.335823799,0.354457495,0.345140647
23.95623777,5307.197571,1.471087569,298.8292966,2.239990234,0.537109375,3.033447266,15.72265625,0.141845703,-0.615234375,-2.698486328,0.335972287,0.354461285,0.345216786
23.29623777,5307.769775,1.471087569,298.8292966,2.227783203,0.939941406,3.350830078,14.92919922,0.162353516,-0.562255859,-2.695068359,0.336944859,0.354464579,0.345704719
23.29623777,5307.769775,1.471087569,298.8292966,2.227783203,0.939941406,3.350830078,14.92919922,0.162353516,-0.562255859,-2.695068359,0.337253058,0.354466933,0.345859995
22.63623777,5308.685303,1.471087569,298.8292966,2.227783203,0.512695313,2.911376953,15.46020508,0.138427734,-0.560546875,-2.712158203,0.337525928,0.354470137,0.345998033
22.63623777,5308.685303,1.471087569,298.8292966,2.227783203,0.512695313,2.911376953,15.46020508,0.138427734,-0.560546875,-2.712158203,0.338086614,0.354472061,0.346279338
21.95623777,5308.34198,1.471087569,298.8292966,2.221679688,0.500488281,2.838134766,15.10009766,0.150390625,-0.608398438,-2.771972656,0.338253745,0.354472244,0.346362995
21.95623777,5308.34198,1.471087569,298.8292966,2.221679688,0.500488281,2.838134766,15.10009766,0.150390625,-0.608398438,-2.771972656,0.338288655,0.354473679,0.346381167
21.29623777,5307.712555,1.471087569,298.8292966,2.227783203,0.933837891,3.619384766,15.5456543,0.1640625,-0.565673828,-2.794189453,0.338890091,0.354474474,0.346682283
21.29623777,5307.712555,1.471087569,298.8292966,2.227783203,0.933837891,3.619384766,15.5456543,0.1640625,-0.565673828,-2.794189453,0.339114719,0.354476671,0.346795695
20.63623777,5308.799744,1.471087569,298.8292966,2.227783203,0.610351563,2.734375,15.08178711,0.158935547,-0.569091797,-2.795898438,0.340208569,0.354480159,0.347344364
20.63623777,5308.799744,1.471087569,298.8292966,2.227783203,0.610351563,2.734375,15.08178711,0.158935547,-0.569091797,-2.795898438,0.340432248,0.354486114,0.347459181
19.95623777,5308.113098,1.471087569,298.8292966,2.227783203,0.750732422,2.740478516,14.88037109,0.182861328,-0.596435547,-2.850585938,0.340860957,0.35449275,0.347676854
19.29623777,5307.941437,1.471087569,298.8292966,2.233886719,1.019287109,3.509521484,15.90576172,0.187988281,-0.582763672,-2.857421875,0.340897237,0.354494074,0.347695656
19.29623777,5307.941437,1.471087569,298.8292966,2.233886719,1.019287109,3.509521484,15.90576172,0.187988281,-0.582763672,-2.857421875,0.34122228,0.35449476,0.34785852
18.63623777,5308.34198,1.471087569,298.8292966,2.239990234,0.799560547,3.302001953,15.03295898,0.184570313,-0.591308594,-2.874511719,0.341298338,0.354495324,0.347896831
18.63623777,5308.34198,1.471087569,298.8292966,2.239990234,0.799560547,3.302001953,15.03295898,0.184570313,-0.591308594,-2.874511719,0.342413424,0.354496172,0.348454798
17.95623777,5307.655334,1.471087569,298.8292966,2.239990234,0.830078125,3.454589844,15.30151367,0.165771484,-0.603271484,-2.888183594,0.342606214,0.354496384,0.348551299
17.95623777,5307.655334,1.471087569,298.8292966,2.239990234,0.830078125,3.454589844,15.30151367,0.165771484,-0.603271484,-2.888183594,0.343738755,0.354559314,0.349149034
17.29623777,5307.369232,1.471087569,298.8292966,2.24609375,0.872802734,3.253173828,16.14379883,0.146972656,-0.604980469,-2.881347656,0.343771767,0.354656404,0.349214086
17.29623777,5307.369232,1.471087569,298.8292966,2.24609375,0.872802734,3.253173828,16.14379883,0.146972656,-0.604980469,-2.881347656,0.345194383,0.354716803,0.349955593
16.63623777,5307.941437,1.471087569,298.8292966,2.233886719,0.836181641,3.472900391,15.44799805,0.126464844,-0.558837891,-2.862548828,0.346170519,0.354842672,0.350506596
16.63623777,5307.941437,1.471087569,298.8292966,2.233886719,0.836181641,3.472900391,15.44799805,0.126464844,-0.558837891,-2.862548828,0.347065843,0.355369345,0.351217594
15.95623777,5308.28476,1.471087569,298.8292966,2.239990234,0.854492188,3.485107422,15.7043457,0.093994141,-0.495605469,-2.799316406,0.347314329,0.355538855,0.351426592
15.29623777,5308.170319,1.471087569,298.8292966,2.24609375,0.427246094,2.880859375,15.60058594,0.078613281,-0.572509766,-2.804443359,0.347818019,0.355585781,0.3517019
15.29623777,5308.170319,1.471087569,298.8292966,2.24609375,0.427246094,2.880859375,15.60058594,0.078613281,-0.572509766,-2.804443359,0.348558392,0.355844309,0.352201351
15.29623777,5308.170319,1.471087569,298.8292966,2.24609375,0.427246094,2.880859375,15.60058594,0.078613281,-0.572509766,-2.804443359,0.34869633,0.356285279,0.352490804
14.63623777,5308.628082,1.471087569,298.8292966,2.252197266,0.915527344,3.088378906,15.8996582,0.090576172,-0.476806641,-2.7890625,0.34932663,0.357050811,0.353188721
13.95623777,5307.483673,1.471087569,298.8292966,2.264404297,0.921630859,2.862548828,16.19873047,0.107666016,-0.428955078,-2.742919922,0.349369422,0.3571512,0.353260311
13.95623777,5307.483673,1.471087569,298.8292966,2.264404297,0.921630859,2.862548828,16.19873047,0.107666016,-0.428955078,-2.742919922,0.349483566,0.357563797,0.353523681
13.29623777,5307.998657,1.471087569,307.6183936,2.288818359,0.476074219,2.850341797,15.1550293,0.099121094,-0.552001953,-2.744628906,0.349892428,0.358006814,0.353949621
13.29623777,5307.998657,1.471087569,307.6183936,2.288818359,0.476074219,2.850341797,15.1550293,0.099121094,-0.552001953,-2.744628906,0.350045035,0.358138741,0.354091888
12.63623777,5308.227539,1.471087569,298.8292966,2.276611328,0.848388672,2.819824219,16.10717773,0.128173828,-0.490478516,-2.732666016,0.350307429,0.35837001,0.35433872
12.63623777,5308.227539,1.471087569,298.8292966,2.276611328,0.848388672,2.819824219,16.10717773,0.128173828,-0.490478516,-2.732666016,0.350520291,0.358370344,0.354445318
11.95623777,5307.998657,1.471087569,307.6183936,2.282714844,0.628662109,2.709960938,15.96069336,0.140136719,-0.516113281,-2.703613281,0.350592768,0.358641443,0.354617106
11.29623777,5307.998657,1.471087569,307.6183936,2.288818359,0.762939453,3.271484375,14.97192383,0.138427734,-0.593017578,-2.710449219,0.350674776,0.359380306,0.355027541
11.29623777,5307.998657,1.471087569,307.6183936,2.288818359,0.762939453,3.271484375,14.97192383,0.138427734,-0.593017578,-2.710449219,0.350780861,0.359435816,0.355108338
10.63623777,5308.170319,1.471087569,307.6183936,2.288818359,0.561523438,2.746582031,15.64941406,0.158935547,-0.587890625,-2.730957031,0.350913955,0.359596584,0.35525527
10.63623777,5308.170319,1.471087569,307.6183936,2.288818359,0.561523438,2.746582031,15.64941406,0.158935547,-0.587890625,-2.730957031,0.350992404,0.360604034,0.355798219
9.956237767,5308.055878,1.471087569,307.6183936,2.288818359,0.561523438,2.459716797,15.30761719,0.153808594,-0.581054688,-2.76171875,0.351333871,0.360678575,0.356006223
9.956237767,5308.055878,1.471087569,307.6183936,2.288818359,0.561523438,2.459716797,15.30761719,0.153808594,-0.581054688,-2.76171875,0.351615097,0.361760612,0.356687854
9.296237767,5308.3992,1.471087569,307.6183936,2.288818359,0.87890625,3.759765625,15.56396484,0.148681641,-0.637451172,-2.802734375,0.352028212,0.362268501,0.357148356
9.296237767,5308.3992,1.471087569,307.6183936,2.288818359,0.87890625,3.759765625,15.56396484,0.148681641,-0.637451172,-2.802734375,0.352064012,0.362331815,0.357197913
8.616237767,5308.170319,1.471087569,307.6183936,2.288818359,0.9765625,3.582763672,15.79589844,0.172607422,-0.594726563,-2.847167969,0.352263551,0.362541918,0.357402734
8.616237767,5308.170319,1.471087569,307.6183936,2.288818359,0.9765625,3.582763672,15.79589844,0.172607422,-0.594726563,-2.847167969,0.352587217,0.363730548,0.358158883
7.956237767,5307.14035,1.471087569,307.6183936,2.288818359,0.823974609,2.819824219,15.06347656,0.176025391,-0.639160156,-2.848876953,0.352817996,0.363904401,0.358361199
7.276237767,5307.598114,1.471087569,307.6183936,2.294921875,0.939941406,3.198242188,15.13671875,0.186279297,-0.649414063,-2.87109375,0.353071904,0.364161673,0.358616789
7.276237767,5307.598114,1.471087569,307.6183936,2.294921875,0.939941406,3.198242188,15.13671875,0.186279297,-0.649414063,-2.87109375,0.35325184,0.364747475,0.358999658
6.616237767,5307.598114,1.471087569,307.6183936,2.276611328,1.025390625,2.954101563,16.14379883,0.179443359,-0.529785156,-2.903564453,0.353944457,0.365149857,0.359547157
6.616237767,5307.598114,1.471087569,307.6183936,2.276611328,1.025390625,2.954101563,16.14379883,0.179443359,-0.529785156,-2.903564453,0.354326349,0.365480153,0.359903251
5.936237767,5307.712555,1.471087569,298.8292966,2.276611328,0.885009766,2.648925781,16.08886719,0.153808594,-0.536621094,-2.87109375,0.354474274,0.365765917,0.360120096
5.936237767,5307.712555,1.471087569,298.8292966,2.276611328,0.885009766,2.648925781,16.08886719,0.153808594,-0.536621094,-2.87109375,0.354973335,0.365889781,0.360431558
5.276237767,5307.884216,1.471087569,298.8292966,2.252197266,0.946044922,3.442382813,15.61279297,0.148681641,-0.507568359,-2.872802734,0.35562466,0.366084533,0.360854597
5.083742233,5307.426453,1.471087569,325.1965875,2.423095703,1.165771484,2.612304688,13.69018555,0.331542969,0.577636719,-2.466064453,0.356312186,0.367026086,0.361669136
5.083742233,5307.426453,1.471087569,325.1965875,2.423095703,1.165771484,2.612304688,13.69018555,0.331542969,0.577636719,-2.466064453,0.356429641,0.36706951,0.361749576
5.743742233,5307.941437,1.471087569,325.1965875,2.459716797,1.831054688,3.118896484,13.69628906,0.312744141,0.521240234,-2.471191406,0.356624689,0.367889723,0.362257206
5.743742233,5307.941437,1.471087569,325.1965875,2.459716797,1.831054688,3.118896484,13.69628906,0.312744141,0.521240234,-2.471191406,0.35681783,0.36795179,0.36238481
5.743742233,5307.941437,1.471087569,325.1965875,2.459716797,1.831054688,3.118896484,13.69628906,0.312744141,0.521240234,-2.471191406,0.356824805,0.368116777,0.362470791
6.403742233,5307.540894,1.471087569,333.9856844,2.478027344,1.214599609,2.508544922,13.29345703,0.352050781,0.557128906,-2.426757813,0.356866849,0.368864648,0.362865749
7.083742233,5307.426453,1.471087569,333.9856844,2.496337891,1.379394531,2.886962891,13.54370117,0.375976563,0.512695313,-2.416503906,0.35703336,0.368907843,0.362970602
7.743742233,5307.369232,1.471087569,333.9856844,2.520751953,2.136230469,2.874755859,13.53149414,0.379394531,0.533203125,-2.428466797,0.35832212,0.369384976,0.363853548
7.743742233,5307.369232,1.471087569,333.9856844,2.520751953,2.136230469,2.874755859,13.53149414,0.379394531,0.533203125,-2.428466797,0.358480409,0.369388547,0.363934478
8.403742233,5308.227539,1.471087569,342.7747814,2.5390625,1.605224609,2.825927734,13.42163086,0.413574219,0.557128906,-2.380615234,0.358852945,0.369581925,0.364217435
8.403742233,5308.227539,1.471087569,342.7747814,2.5390625,1.605224609,2.825927734,13.42163086,0.413574219,0.557128906,-2.380615234,0.358907682,0.369975212,0.364441447
9.083742233,5308.3992,1.471087569,333.9856844,2.5390625,1.733398438,2.966308594,13.44604492,0.405029297,0.555419922,-2.407958984,0.359777348,0.370351641,0.365064494
9.083742233,5308.3992,1.471087569,333.9856844,2.5390625,1.733398438,2.966308594,13.44604492,0.405029297,0.555419922,-2.407958984,0.359777404,0.370553615,0.365165509
9.743742233,5308.170319,1.471087569,342.7747814,2.545166016,2.081298828,2.703857422,13.44604492,0.365722656,0.490478516,-2.425048828,0.35977832,0.370840209,0.365309264
9.743742233,5308.170319,1.471087569,342.7747814,2.545166016,2.081298828,2.703857422,13.44604492,0.365722656,0.490478516,-2.425048828,0.359778902,0.370840393,0.365309647
10.40374223,5308.055878,1.471087569,342.7747814,2.557373047,1.837158203,2.9296875,13.50708008,0.425537109,0.531494141,-2.375488281,0.359789172,0.370840593,0.365314883
10.40374223,5308.055878,1.471087569,342.7747814,2.557373047,1.837158203,2.9296875,13.50708008,0.425537109,0.531494141,-2.375488281,0.359795693,0.370843061,0.365319377
11.08374223,5307.941437,1.471087569,342.7747814,2.575683594,2.056884766,3.204345703,13.34228516,0.387939453,0.516113281,-2.353271484,0.359800979,0.370845126,0.365323052
11.74374223,5308.227539,1.471087569,342.7747814,2.575683594,1.696777344,2.801513672,13.5559082,0.312744141,0.502441406,-2.437011719,0.359806833,0.370847062,0.365326948
11.74374223,5308.227539,1.471087569,342.7747814,2.575683594,1.696777344,2.801513672,13.5559082,0.312744141,0.502441406,-2.437011719,0.359807979,0.370851072,0.365329525
12.40374223,5307.941437,1.471087569,342.7747814,2.563476563,2.136230469,3.070068359,13.67797852,0.350341797,0.591308594,-2.411376953,0.359809774,0.370855616,0.365332695
12.40374223,5307.941437,1.471087569,342.7747814,2.563476563,2.136230469,3.070068359,13.67797852,0.350341797,0.591308594,-2.411376953,0.359819869,0.370859125,0.365339497
13.08374223,5308.513641,1.471087569,342.7747814,2.557373047,2.355957031,3.192138672,13.30566406,0.281982422,0.567382813,-2.37890625,0.359820043,0.370861104,0.365340573
13.08374223,5308.513641,1.471087569,342.7747814,2.557373047,2.355957031,3.192138672,13.30566406,0.281982422,0.567382813,-2.37890625,0.359822332,0.37087714,0.365349736
13.74374223,5308.28476,1.471087569,342.7747814,2.5390625,1.245117188,2.575683594,13.60473633,0.247802734,0.471679688,-2.457519531,0.359825934,0.37087879,0.365352362
13.74374223,5308.28476,1.471087569,342.7747814,2.5390625,1.245117188,2.575683594,13.60473633,0.247802734,0.471679688,-2.457519531,0.359826663,0.370879287,0.365352975
14.40374223,5307.655334,1.471087569,333.9856844,2.532958984,2.429199219,3.167724609,13.57421875,0.270019531,0.552001953,-2.479736328,0.35982768,0.370888391,0.365358036
14.40374223,5307.655334,1.471087569,333.9856844,2.532958984,2.429199219,3.167724609,13.57421875,0.270019531,0.552001953,-2.479736328,0.35983094,0.370890095,0.365360518
15.08374223,5307.369232,1.471087569,333.9856844,2.526855469,2.532958984,3.076171875,13.42773438,0.249511719,0.476806641,-2.457519531,0.359832205,0.37089073,0.365361468
15.74374223,5307.197571,1.471087569,333.9856844,2.526855469,1.336669922,2.697753906,13.61083984,0.254638672,0.524658203,-2.443847656,0.359832543,0.370898123,0.365365333
15.74374223,5307.197571,1.471087569,333.9856844,2.526855469,1.336669922,2.697753906,13.61083984,0.254638672,0.524658203,-2.443847656,0.359833089,0.370899565,0.365366327
16.40374223,5307.769775,1.471087569,342.7747814,2.5390625,2.386474609,3.295898438,13.49487305,0.251220703,0.57421875,-2.495117188,0.359834817,0.370900147,0.365367482
16.40374223,5307.769775,1.471087569,342.7747814,2.5390625,2.386474609,3.295898438,13.49487305,0.251220703,0.57421875,-2.495117188,0.359835013,0.370900557,0.365367785
17.08374223,5307.483673,1.471087569,342.7747814,2.545166016,2.124023438,3.149414063,13.42163086,0.256347656,0.493896484,-2.476318359,0.359843915,0.370900883,0.365372399
17.08374223,5307.483673,1.471087569,342.7747814,2.545166016,2.124023438,3.149414063,13.42163086,0.256347656,0.493896484,-2.476318359,0.359853776,0.370904516,0.365379146
17.74374223,5307.426453,1.471087569,342.7747814,2.557373047,1.66015625,2.978515625,13.4765625,0.285400391,0.541748047,-2.421630859,0.359860115,0.370905805,0.36538296
17.74374223,5307.426453,1.471087569,342.7747814,2.557373047,1.66015625,2.978515625,13.4765625,0.285400391,0.541748047,-2.421630859,0.359860402,0.370907342,0.365383872
18.40374223,5307.998657,1.471087569,342.7747814,2.5390625,1.818847656,2.966308594,13.48876953,0.293945313,0.485351563,-2.512207031,0.359862231,0.37091333,0.365387781
18.40374223,5307.998657,1.471087569,342.7747814,2.5390625,1.818847656,2.966308594,13.48876953,0.293945313,0.485351563,-2.512207031,0.359863557,0.370916035,0.365389796
19.08374223,5307.598114,1.471087569,342.7747814,2.551269531,1.470947266,2.703857422,13.65356445,0.311035156,0.522949219,-2.486572266,0.359866303,0.370916622,0.365391463
19.74374223,5307.655334,1.471087569,342.7747814,2.581787109,2.05078125,3.302001953,13.60473633,0.358886719,0.567382813,-2.438720703,0.35986686,0.370921275,0.365394068
19.74374223,5307.655334,1.471087569,342.7747814,2.581787109,2.05078125,3.302001953,13.60473633,0.358886719,0.567382813,-2.438720703,0.35986919,0.370922779,0.365395985
20.40374223,5307.197571,1.471087569,351.5638784,2.600097656,1.348876953,2.923583984,13.62915039,0.326416016,0.521240234,-2.489990234,0.359870069,0.370923728,0.365396898
20.40374223,5307.197571,1.471087569,351.5638784,2.600097656,1.348876953,2.923583984,13.62915039,0.326416016,0.521240234,-2.489990234,0.359872176,0.370925004,0.36539859
21.08374223,5308.055878,1.471087569,342.7747814,2.545166016,1.214599609,2.911376953,13.89160156,0.358886719,0.505859375,-2.472900391,0.359873484,0.370929876,0.36540168
21.08374223,5308.055878,1.471087569,342.7747814,2.545166016,1.214599609,2.911376953,13.89160156,0.358886719,0.505859375,-2.472900391,0.359877097,0.370935018,0.365406058
21.74374223,5308.055878,1.471087569,342.7747814,2.575683594,2.221679688,3.137207031,13.54370117,0.389648438,0.552001953,-2.421630859,0.359883501,0.370935121,0.365409311
21.74374223,5308.055878,1.471087569,342.7747814,2.575683594,2.221679688,3.137207031,13.54370117,0.389648438,0.552001953,-2.421630859,0.359885668,0.370935392,0.36541053
22.42374223,5307.884216,1.471087569,342.7747814,2.569580078,2.349853516,3.326416016,13.43994141,0.422119141,0.591308594,-2.416503906,0.3598874,0.370945201,0.3654163
22.42374223,5307.884216,1.471087569,342.7747814,2.569580078,2.349853516,3.326416016,13.43994141,0.422119141,0.591308594,-2.416503906,0.359890682,0.370949633,0.365420157
23.08374223,5308.170319,1.471087569,342.7747814,2.593994141,1.489257813,2.874755859,13.87329102,0.408447266,0.469970703,-2.407958984,0.359892379,0.370953419,0.365422899
23.08374223,5308.170319,1.471087569,342.7747814,2.593994141,1.489257813,2.874755859,13.87329102,0.408447266,0.469970703,-2.407958984,0.359896378,0.370955287,0.365425833
23.74374223,5307.483673,1.471087569,351.5638784,2.618408203,2.423095703,3.405761719,13.28735352,0.432373047,0.610107422,-2.375488281,0.359896812,0.370958205,0.365427508
24.42374223,5308.3992,1.471087569,351.5638784,2.624511719,2.435302734,3.216552734,13.25073242,0.434082031,0.569091797,-2.375488281,0.359903329,0.370963371,0.36543335
24.42374223,5308.3992,1.471087569,351.5638784,2.624511719,2.435302734,3.216552734,13.25073242,0.434082031,0.569091797,-2.375488281,0.359912811,0.370965366,0.365439088
25.08374223,5308.513641,1.471087569,351.5638784,2.661132813,1.904296875,2.9296875,13.5925293,0.394775391,0.536621094,-2.401123047,0.35991852,0.370965545,0.365442032
25.08374223,5308.513641,1.471087569,351.5638784,2.661132813,1.904296875,2.9296875,13.5925293,0.394775391,0.536621094,-2.401123047,0.35992969,0.370972341,0.365451015
25.74374223,5308.227539,1.471087569,360.3529753,2.667236328,2.307128906,3.247070313,13.31787109,0.405029297,0.579345703,-2.395996094,0.359932779,0.370984755,0.365458767
25.74374223,5308.227539,1.471087569,360.3529753,2.667236328,2.307128906,3.247070313,13.31787109,0.405029297,0.579345703,-2.395996094,0.359933597,0.370989494,0.365461545
26.42374223,5307.826996,1.471087569,351.5638784,2.661132813,1.867675781,3.088378906,13.14086914,0.322998047,0.552001953,-2.363525391,0.359936099,0.370993811,0.365464955
26.42374223,5307.826996,1.471087569,351.5638784,2.661132813,1.867675781,3.088378906,13.14086914,0.322998047,0.552001953,-2.363525391,0.359945886,0.370994874,0.36547038
27.08374223,5308.742523,1.471087569,360.3529753,2.691650391,2.239990234,2.728271484,13.28125,0.295654297,0.541748047,-2.354980469,0.35994695,0.370995785,0.365471367
27.74374223,5307.598114,1.471087569,360.3529753,2.709960938,1.7578125,2.954101563,13.31787109,0.314453125,0.538330078,-2.387451172,0.359952874,0.370996574,0.365474724
27.74374223,5307.598114,1.471087569,360.3529753,2.709960938,1.7578125,2.954101563,13.31787109,0.314453125,0.538330078,-2.387451172,0.359954759,0.371006818,0.365480789
28.42374223,5308.055878,1.471087569,360.3529753,2.722167969,1.312255859,2.734375,13.34228516,0.247802734,0.510986328,-2.40625,0.359958439,0.371009907,0.365484173
28.42374223,5308.055878,1.471087569,360.3529753,2.722167969,1.312255859,2.734375,13.34228516,0.247802734,0.510986328,-2.40625,0.359958823,0.371017448,0.365488136
29.08374223,5308.570862,1.471087569,369.1420723,2.752685547,2.563476563,2.917480469,13.22631836,0.24609375,0.550292969,-2.409667969,0.359959559,0.371024071,0.365491815
29.08374223,5308.570862,1.471087569,369.1420723,2.752685547,2.563476563,2.917480469,13.22631836,0.24609375,0.550292969,-2.409667969,0.359960152,0.371030443,0.365495298
29.74374223,5307.483673,1.471087569,360.3529753,2.728271484,1.165771484,2.44140625,13.44604492,0.225585938,0.46484375,-2.418212891,0.359961039,0.371032969,0.365497004
29.74374223,5307.483673,1.471087569,360.3529753,2.728271484,1.165771484,2.44140625,13.44604492,0.225585938,0.46484375,-2.418212891,0.359970562,0.371034651,0.365502606
30.42374223,5307.655334,1.471087569,360.3529753,2.722167969,1.110839844,2.612304688,13.58642578,0.227294922,0.502441406,-2.43359375,0.359971294,0.371048229,0.365509761
30.42374223,5307.655334,1.471087569,360.3529753,2.722167969,1.110839844,2.612304688,13.58642578,0.227294922,0.502441406,-2.43359375,0.359983867,0.371057671,0.365520769
31.08374223,5308.113098,1.471087569,351.5638784,2.661132813,1.861572266,3.125,13.25683594,0.249511719,0.569091797,-2.437011719,0.359987176,0.37106102,0.365524098
31.74374223,5306.739807,1.471087569,351.5638784,2.642822266,1.220703125,2.856445313,13.5925293,0.242675781,0.514404297,-2.455810547,0.359995374,0.371063628,0.365529501
31.74374223,5306.739807,1.471087569,351.5638784,2.642822266,1.220703125,2.856445313,13.5925293,0.242675781,0.514404297,-2.455810547,0.359998123,0.371064471,0.365531297
